0.00,4.617634437990828
0.01,4.086312473076778
0.02,3.6340933180889836
0.03,4.608689077633193
0.04,4.118978627506287
0.05,4.04589161765752
0.06,4.146444625787799
0.07,4.389187003806128
0.08,3.9554009743731857
0.09,4.584075726017062
0.10,4.071912398398208
0.11,4.54849105812608
0.12,4.641093786745806
0.13,3.6125176372589016
0.14,4.3443139091676946
0.15,4.552431113382469
0.16,4.127554465827905
0.17,3.8535320284153958
0.18,3.5878653527224844
0.19,3.960804183804214
0.20,4.367022657892372
0.21,4.529892924993223
0.22,4.611439108505966
0.23,3.7257093955817595
0.24,4.606992569485217
0.25,4.55397394343509
0.26,12.50623274060731
0.27,4.087393635992352
0.28,4.539530170771176
0.29,4.058707172425471
0.30,3.774855137539078
0.31,4.885640325866525
0.32,4.056905739366579
0.33,3.5728404306921546
0.34,4.6466983975050615
0.35,4.331460333139531
0.36,4.103034162699555
0.37,4.796972318428995
0.38,3.515658059157215
0.39,4.158913639249606
0.40,4.540522258682783
0.41,4.118680832854959
0.42,4.149622385763179
0.43,4.675739392961985
0.44,4.108659512146435
0.45,4.179371057604915
0.46,4.106882366058592
0.47,4.911364718031934
0.48,4.14079207071493
0.49,4.572635845530079
0.50,4.532877902747022
0.51,4.611472271620065
0.52,4.612491542969432
0.53,4.091411982873673
0.54,4.5980955604944445
0.55,4.680198939940216
0.56,4.218234159230609
0.57,4.53031431248114
0.58,4.3721852500807055
0.59,4.6279282139080475
0.60,6.563800309464011
0.61,4.291369343424168
0.62,4.194146199653905
0.63,4.614669682114016
0.64,4.715405419741609
0.65,4.570327534133348
0.66,4.652887568739318
0.67,4.586114873640467
0.68,4.6640244862332745
0.69,4.5954697453464375
0.70,4.3437674085033855
0.71,4.946336802360773
0.72,4.934791856941284
0.73,4.627675128864844
0.74,4.120272762683959
0.75,4.449670647229402
0.76,5.309704434804915
0.77,4.672975705230898
0.78,5.343534421592578
0.79,4.207854736340285
0.80,4.866856276269291
0.81,4.880047070209187
0.82,4.793547653138147
0.83,4.972935074324322
0.84,4.871240421330752
0.85,4.981422716918205
0.86,4.98716334254132
0.87,4.984500899557499
0.88,4.906527376684229
0.89,4.906585031863658
0.90,4.909465450279274
0.91,4.946071715894521
0.92,4.9834845449280945
0.93,4.491060539114685
0.94,4.970388318821003
0.95,4.9409185988455
0.96,4.9697108728047406
0.97,4.990050000000001
0.98,4.990050000000001
0.99,4.990050000000001
