0.00,0.009978494458336916
0.01,0.009983908005482062
0.02,0.009962889670214258
0.03,0.009997645712908258
0.04,0.009998893781163032
0.05,0.00998182195380089
0.06,0.009984695575341812
0.07,0.009990762041910285
0.08,0.009991259551520235
0.09,0.009988912777415395
0.10,0.009990536130735153
0.11,0.00995126780478527
0.12,0.00999843709077855
0.13,0.009989193716819547
0.14,0.009986626404775024
0.15,0.009993810587142347
0.16,0.00999635734674531
0.17,0.009997489390779624
0.18,0.009983547344186643
0.19,0.00999898985968796
0.20,0.009995737995080838
0.21,0.009993976480469659
0.22,0.009925061391753368
0.23,0.009983121193538417
0.24,0.00994182059025825
0.25,0.009966294769572635
0.26,0.009963013372615997
0.27,0.009989456450142325
0.28,0.009982429277244716
0.29,0.009995293272493006
0.30,0.009991081350844346
0.31,0.009992744764800849
0.32,0.00995652201470161
0.33,0.009999833811146799
0.34,0.009992246509334123
0.35,0.009991922991082133
0.36,0.009979353666567803
0.37,0.00999971586987139
0.38,0.009983074361508543
0.39,0.009954929132431848
0.40,0.009847571382301227
0.41,0.009981107793862767
0.42,0.009994061198140674
0.43,0.009990455994001685
0.44,0.009997231323020396
0.45,0.00999369250149705
0.46,0.009987648595693281
0.47,0.00997791055432177
0.48,0.009999285291152524
0.49,0.00999963651939048
0.50,0.009997840018651439
0.51,0.009985521946950883
0.52,0.009995428611391723
0.53,0.009974761422723223
0.54,0.009954651085247013
0.55,0.00998015436523062
0.56,0.009972208428388432
0.57,0.009977626423117074
0.58,0.009942851031253239
0.59,0.009996725167887278
0.60,0.009994445400591596
0.61,0.009995965437065182
0.62,0.009959630850092346
0.63,0.00997551589897127
0.64,0.009989745213249222
0.65,0.009940512389150873
0.66,0.00998492510735683
0.67,0.009988217044447939
0.68,0.009997790597916955
0.69,0.009910423736302937
0.70,0.009976122255567314
0.71,0.009984636108062526
0.72,0.009937870664262103
0.73,0.009984347206562893
0.74,0.009986632266127752
0.75,0.009998555506767514
0.76,0.009954418118344886
0.77,0.009987441388035301
0.78,0.009995974429402501
0.79,0.009988939487097712
0.80,0.009934644962936882
0.81,0.0099730989979518
0.82,0.009981651506926943
0.83,0.009900270045588192
0.84,0.00999206990456046
0.85,0.009971448128927952
0.86,0.009951988163188898
0.87,0.009917724026068712
0.88,0.009990253224524374
0.89,0.009957282226600236
0.90,0.009870563555668743
0.91,0.009980013719480391
0.92,0.009988755445745743
0.93,0.9975842551542334
0.94,0.009847693647349984
0.95,0.008620381690676637
0.96,0.6778468974263891
0.97,0.7560950176521986
0.98,0.008905675466570498
0.99,0.9860091580111805
